ACID,ENTITY_CRE_FLG,ACCT_CLS_FLG,ACCT_CLS_DATE,FREZ_CODE,TS_CNT
967400,Y,N,2022-08-25,C,28
967401,Y,N,2022-08-25,C,29
967402,Y,N,2022-08-25,C,30
967403,Y,N,2022-08-25,C,31
967404,Y,N,2022-08-25,C,32
967405,Y,N,2022-08-25,C,33
967406,Y,N,2022-08-25,C,34
967407,Y,N,2022-08-25,C,35
967408,Y,N,2022-08-25,C,36
967409,Y,N,2022-08-25,C,37
967410,Y,N,2022-08-25,C,38
967411,Y,N,2022-08-25,C,39
967412,Y,N,2022-08-25,C,40
967413,Y,N,2022-08-25,C,41
967414,Y,N,2022-08-25,C,42
967415,Y,N,2022-08-25,C,43
967416,Y,N,2022-08-25,C,44
967417,Y,N,2022-08-25,C,45
967418,Y,N,2022-08-25,C,46
967419,Y,N,2022-08-25,C,47
967420,Y,N,2022-08-25,C,48
967421,Y,N,2022-08-25,C,49
967422,Y,N,2022-08-25,C,0
967423,Y,N,2022-08-25,C,1
967424,Y,N,2022-08-25,C,2
967425,Y,N,2022-08-25,C,3
967426,Y,N,2022-08-25,C,4
967427,Y,N,2022-08-25,C,5
967428,Y,N,2022-08-25,C,6
967429,Y,N,2022-08-25,C,7
967430,Y,N,2022-08-25,C,8
967431,Y,N,2022-08-25,C,9
967432,Y,N,2022-08-25,C,10
967433,Y,N,2022-08-25,C,11
967434,Y,N,2022-08-25,C,12
967435,Y,N,2022-08-25,C,13
967436,Y,N,2022-08-25,C,14
967437,Y,N,2022-08-25,C,15
967438,Y,N,2022-08-25,C,16
967439,Y,N,2022-08-25,C,17
967440,Y,N,2022-08-25,C,18
967441,Y,N,2022-08-25,C,19
967442,Y,N,2022-08-25,C,20
967443,Y,N,2022-08-25,C,21
967444,Y,N,2022-08-25,C,22
967445,Y,N,2022-08-25,C,23
967446,Y,N,2022-08-25,C,24
967447,Y,N,2022-08-25,C,25
967448,Y,N,2022-08-25,C,26
967449,Y,N,2022-08-25,C,27
967450,Y,N,2022-08-25,C,28
967451,Y,N,2022-08-25,C,29
967452,Y,N,2022-08-25,C,30
967453,Y,N,2022-08-25,C,31
967454,Y,N,2022-08-25,C,32
967455,Y,N,2022-08-25,C,33
967456,Y,N,2022-08-25,C,34
967457,Y,N,2022-08-25,C,35
967458,Y,N,2022-08-25,C,36
967459,Y,N,2022-08-25,C,37
967460,Y,N,2022-08-25,C,38
967461,Y,N,2022-08-25,C,39
967462,Y,N,2022-08-25,C,40
967463,Y,N,2022-08-25,C,41
967464,Y,N,2022-08-25,C,42
967465,Y,N,2022-08-25,C,43
967466,Y,N,2022-08-25,C,44
967467,Y,N,2022-08-25,C,45
967468,Y,N,2022-08-25,C,46
967469,Y,N,2022-08-25,C,47
967470,Y,N,2022-08-25,C,48
967471,Y,N,2022-08-25,C,49
967472,Y,N,2022-08-25,C,0
967473,Y,N,2022-08-25,C,1
967474,Y,N,2022-08-25,C,2
967475,Y,N,2022-08-25,C,3
967476,Y,N,2022-08-25,C,4
967477,Y,N,2022-08-25,C,5
967478,Y,N,2022-08-25,C,6
967479,Y,N,2022-08-25,C,7
967480,Y,N,2022-08-25,C,8
967481,Y,N,2022-08-25,C,9
967482,Y,N,2022-08-25,C,10
967483,Y,N,2022-08-25,C,11
967484,Y,N,2022-08-25,C,12
967485,Y,N,2022-08-25,C,13
967486,Y,N,2022-08-25,C,14
967487,Y,N,2022-08-25,C,15
967488,Y,N,2022-08-25,C,16
967489,Y,N,2022-08-25,C,17
967490,Y,N,2022-08-25,C,18
967491,Y,N,2022-08-25,C,19
967492,Y,N,2022-08-25,C,20
967493,Y,N,2022-08-25,C,21
967494,Y,N,2022-08-25,C,22
967495,Y,N,2022-08-25,C,23
967496,Y,N,2022-08-25,C,24
967497,Y,N,2022-08-25,C,25
967498,Y,N,2022-08-25,C,26
967499,Y,N,2022-08-25,C,27
967500,Y,N,2022-08-25,C,28
967501,Y,N,2022-08-25,C,29
967502,Y,N,2022-08-25,C,30
967503,Y,N,2022-08-25,C,31
967504,Y,N,2022-08-25,C,32
967505,Y,N,2022-08-25,C,33
967506,Y,N,2022-08-25,C,34
967507,Y,N,2022-08-25,C,35
967508,Y,N,2022-08-25,C,36
967509,Y,N,2022-08-25,C,37
967510,Y,N,2022-08-25,C,38
967511,Y,N,2022-08-25,C,39
967512,Y,N,2022-08-25,C,40
967513,Y,N,2022-08-25,C,41
967514,Y,N,2022-08-25,C,42
967515,Y,N,2022-08-25,C,43
967516,Y,N,2022-08-25,C,44
967517,Y,N,2022-08-25,C,45
967518,Y,N,2022-08-25,C,46
967519,Y,N,2022-08-25,C,47
967520,Y,N,2022-08-25,C,48
967521,Y,N,2022-08-25,C,49
967522,Y,N,2022-08-25,C,0
967523,Y,N,2022-08-25,C,1
967524,Y,N,2022-08-25,C,2
967525,Y,N,2022-08-25,C,3
967526,Y,N,2022-08-25,C,4
967527,Y,N,2022-08-25,C,5
967528,Y,N,2022-08-25,C,6
967529,Y,N,2022-08-25,C,7
967530,Y,N,2022-08-25,C,8
967531,Y,N,2022-08-25,C,9
967532,Y,N,2022-08-25,C,10
967533,Y,N,2022-08-25,C,11
967534,Y,N,2022-08-25,C,12
967535,Y,N,2022-08-25,C,13
967536,Y,N,2022-08-25,C,14
967537,Y,N,2022-08-25,C,15
967538,Y,N,2022-08-25,C,16
967539,Y,N,2022-08-25,C,17
967540,Y,N,2022-08-25,C,18
967541,Y,N,2022-08-25,C,19
967542,Y,N,2022-08-25,C,20
967543,Y,N,2022-08-25,C,21
967544,Y,N,2022-08-25,C,22
967545,Y,N,2022-08-25,C,23
967546,Y,N,2022-08-25,C,24
967547,Y,N,2022-08-25,C,25
967548,Y,N,2022-08-25,C,26
967549,Y,N,2022-08-25,C,27
967550,Y,N,2022-08-25,C,28
967551,Y,N,2022-08-25,C,29
967552,Y,N,2022-08-25,C,30
967553,Y,N,2022-08-25,C,31
967554,Y,N,2022-08-25,C,32
967555,Y,N,2022-08-25,C,33
967556,Y,N,2022-08-25,C,34
967557,Y,N,2022-08-25,C,35
967558,Y,N,2022-08-25,C,36
967559,Y,N,2022-08-25,C,37
967560,Y,N,2022-08-25,C,38
967561,Y,N,2022-08-25,C,39
967562,Y,N,2022-08-25,C,40
967563,Y,N,2022-08-25,C,41
967564,Y,N,2022-08-25,C,42
967565,Y,N,2022-08-25,C,43
967566,Y,N,2022-08-25,C,44
967567,Y,N,2022-08-25,C,45
967568,Y,N,2022-08-25,C,46
967569,Y,N,2022-08-25,C,47
967570,Y,N,2022-08-25,C,48
967571,Y,N,2022-08-25,C,49
967572,Y,N,2022-08-25,C,0
967573,Y,N,2022-08-25,C,1
967574,Y,N,2022-08-25,C,2
967575,Y,N,2022-08-25,C,3
967576,Y,N,2022-08-25,C,4
967577,Y,N,2022-08-25,C,5
967578,Y,N,2022-08-25,C,6
967579,Y,N,2022-08-25,C,7
967580,Y,N,2022-08-25,C,8
967581,Y,N,2022-08-25,C,9
967582,Y,N,2022-08-25,C,10
967583,Y,N,2022-08-25,C,11
967584,Y,N,2022-08-25,C,12
967585,Y,N,2022-08-25,C,13
967586,Y,N,2022-08-25,C,14
967587,Y,N,2022-08-25,C,15
967588,Y,N,2022-08-25,C,16
967589,Y,N,2022-08-25,C,17
967590,Y,N,2022-08-25,C,18
967591,Y,N,2022-08-25,C,19
967592,Y,N,2022-08-25,C,20
967593,Y,N,2022-08-25,C,21
967594,Y,N,2022-08-25,C,22
967595,Y,N,2022-08-25,C,23
967596,Y,N,2022-08-25,C,24
967597,Y,N,2022-08-25,C,25
967598,Y,N,2022-08-25,C,26
967599,Y,N,2022-08-25,C,27
967600,Y,N,2022-08-25,C,28
967601,Y,N,2022-08-25,C,29
967602,Y,N,2022-08-25,C,30
967603,Y,N,2022-08-25,C,31
967604,Y,N,2022-08-25,C,32
967605,Y,N,2022-08-25,C,33
967606,Y,N,2022-08-25,C,34
967607,Y,N,2022-08-25,C,35
967608,Y,N,2022-08-25,C,36
967609,Y,N,2022-08-25,C,37
967610,Y,N,2022-08-25,C,38
967611,Y,N,2022-08-25,C,39
967612,Y,N,2022-08-25,C,40
967613,Y,N,2022-08-25,C,41
967614,Y,N,2022-08-25,C,42
967615,Y,N,2022-08-25,C,43
967616,Y,N,2022-08-25,C,44
967617,Y,N,2022-08-25,C,45
967618,Y,N,2022-08-25,C,46
967619,Y,N,2022-08-25,C,47
967620,Y,N,2022-08-25,C,48
967621,Y,N,2022-08-25,C,49
967622,Y,N,2022-08-25,C,0
967623,Y,N,2022-08-25,C,1
967624,Y,N,2022-08-25,C,2
967625,Y,N,2022-08-25,C,3
967626,Y,N,2022-08-25,C,4
967627,Y,N,2022-08-25,C,5
967628,Y,N,2022-08-25,C,6
967629,Y,N,2022-08-25,C,7
967630,Y,N,2022-08-25,C,8
967631,Y,N,2022-08-25,C,9
967632,Y,N,2022-08-25,C,10
967633,Y,N,2022-08-25,C,11
967634,Y,N,2022-08-25,C,12
967635,Y,N,2022-08-25,C,13
967636,Y,N,2022-08-25,C,14
967637,Y,N,2022-08-25,C,15
967638,Y,N,2022-08-25,C,16
967639,Y,N,2022-08-25,C,17
967640,Y,N,2022-08-25,C,18
967641,Y,N,2022-08-25,C,19
967642,Y,N,2022-08-25,C,20
967643,Y,N,2022-08-25,C,21
967644,Y,N,2022-08-25,C,22
967645,Y,N,2022-08-25,C,23
967646,Y,N,2022-08-25,C,24
967647,Y,N,2022-08-25,C,25
967648,Y,N,2022-08-25,C,26
967649,Y,N,2022-08-25,C,27
967650,Y,N,2022-08-25,C,28
967651,Y,N,2022-08-25,C,29
967652,Y,N,2022-08-25,C,30
967653,Y,N,2022-08-25,C,31
967654,Y,N,2022-08-25,C,32
967655,Y,N,2022-08-25,C,33
967656,Y,N,2022-08-25,C,34
967657,Y,N,2022-08-25,C,35
967658,Y,N,2022-08-25,C,36
967659,Y,N,2022-08-25,C,37
967660,Y,N,2022-08-25,C,38
967661,Y,N,2022-08-25,C,39
967662,Y,N,2022-08-25,C,40
967663,Y,N,2022-08-25,C,41
967664,Y,N,2022-08-25,C,42
967665,Y,N,2022-08-25,C,43
967666,Y,N,2022-08-25,C,44
967667,Y,N,2022-08-25,C,45
967668,Y,N,2022-08-25,C,46
967669,Y,N,2022-08-25,C,47
967670,Y,N,2022-08-25,C,48
967671,Y,N,2022-08-25,C,49
967672,Y,N,2022-08-25,C,0
967673,Y,N,2022-08-25,C,1
967674,Y,N,2022-08-25,C,2
967675,Y,N,2022-08-25,C,3
967676,Y,N,2022-08-25,C,4
967677,Y,N,2022-08-25,C,5
967678,Y,N,2022-08-25,C,6
967679,Y,N,2022-08-25,C,7
967680,Y,N,2022-08-25,C,8
967681,Y,N,2022-08-25,C,9
967682,Y,N,2022-08-25,C,10
967683,Y,N,2022-08-25,C,11
967684,Y,N,2022-08-25,C,12
967685,Y,N,2022-08-25,C,13
967686,Y,N,2022-08-25,C,14
967687,Y,N,2022-08-25,C,15
967688,Y,N,2022-08-25,C,16
967689,Y,N,2022-08-25,C,17
967690,Y,N,2022-08-25,C,18
967691,Y,N,2022-08-25,C,19
967692,Y,N,2022-08-25,C,20
967693,Y,N,2022-08-25,C,21
967694,Y,N,2022-08-25,C,22
967695,Y,N,2022-08-25,C,23
967696,Y,N,2022-08-25,C,24
967697,Y,N,2022-08-25,C,25
967698,Y,N,2022-08-25,C,26
967699,Y,N,2022-08-25,C,27
967700,Y,N,2022-08-25,C,28
967701,Y,N,2022-08-25,C,29
967702,Y,N,2022-08-25,C,30
967703,Y,N,2022-08-25,C,31
967704,Y,N,2022-08-25,C,32
967705,Y,N,2022-08-25,C,33
967706,Y,N,2022-08-25,C,34
967707,Y,N,2022-08-25,C,35
967708,Y,N,2022-08-25,C,36
967709,Y,N,2022-08-25,C,37
967710,Y,N,2022-08-25,C,38
967711,Y,N,2022-08-25,C,39
967712,Y,N,2022-08-25,C,40
967713,Y,N,2022-08-25,C,41
967714,Y,N,2022-08-25,C,42
967715,Y,N,2022-08-25,C,43
967716,Y,N,2022-08-25,C,44
967717,Y,N,2022-08-25,C,45
967718,Y,N,2022-08-25,C,46
967719,Y,N,2022-08-25,C,47
967720,Y,N,2022-08-25,C,48
967721,Y,N,2022-08-25,C,49
967722,Y,N,2022-08-25,C,0
967723,Y,N,2022-08-25,C,1
967724,Y,N,2022-08-25,C,2
967725,Y,N,2022-08-25,C,3
967726,Y,N,2022-08-25,C,4
967727,Y,N,2022-08-25,C,5
967728,Y,N,2022-08-25,C,6
967729,Y,N,2022-08-25,C,7
967730,Y,N,2022-08-25,C,8
967731,Y,N,2022-08-25,C,9
967732,Y,N,2022-08-25,C,10
967733,Y,N,2022-08-25,C,11
967734,Y,N,2022-08-25,C,12
967735,Y,N,2022-08-25,C,13
967736,Y,N,2022-08-25,C,14
967737,Y,N,2022-08-25,C,15
967738,Y,N,2022-08-25,C,16
967739,Y,N,2022-08-25,C,17
967740,Y,N,2022-08-25,C,18
967741,Y,N,2022-08-25,C,19
967742,Y,N,2022-08-25,C,20
967743,Y,N,2022-08-25,C,21
967744,Y,N,2022-08-25,C,22
967745,Y,N,2022-08-25,C,23
967746,Y,N,2022-08-25,C,24
967747,Y,N,2022-08-25,C,25
967748,Y,N,2022-08-25,C,26
967749,Y,N,2022-08-25,C,27
967750,Y,N,2022-08-25,C,28
967751,Y,N,2022-08-25,C,29
967752,Y,N,2022-08-25,C,30
967753,Y,N,2022-08-25,C,31
967754,Y,N,2022-08-25,C,32
967755,Y,N,2022-08-25,C,33
967756,Y,N,2022-08-25,C,34
967757,Y,N,2022-08-25,C,35
967758,Y,N,2022-08-25,C,36
967759,Y,N,2022-08-25,C,37
967760,Y,N,2022-08-25,C,38
967761,Y,N,2022-08-25,C,39
967762,Y,N,2022-08-25,C,40
967763,Y,N,2022-08-25,C,41
967764,Y,N,2022-08-25,C,42
967765,Y,N,2022-08-25,C,43
967766,Y,N,2022-08-25,C,44
967767,Y,N,2022-08-25,C,45
967768,Y,N,2022-08-25,C,46
967769,Y,N,2022-08-25,C,47
967770,Y,N,2022-08-25,C,48
967771,Y,N,2022-08-25,C,49
967772,Y,N,2022-08-25,C,0
967773,Y,N,2022-08-25,C,1
967774,Y,N,2022-08-25,C,2
967775,Y,N,2022-08-25,C,3
967776,Y,N,2022-08-25,C,4
967777,Y,N,2022-08-25,C,5
967778,Y,N,2022-08-25,C,6
967779,Y,N,2022-08-25,C,7
967780,Y,N,2022-08-25,C,8
967781,Y,N,2022-08-25,C,9
967782,Y,N,2022-08-25,C,10
967783,Y,N,2022-08-25,C,11
967784,Y,N,2022-08-25,C,12
967785,Y,N,2022-08-25,C,13
967786,Y,N,2022-08-25,C,14
967787,Y,N,2022-08-25,C,15
967788,Y,N,2022-08-25,C,16
967789,Y,N,2022-08-25,C,17
967790,Y,N,2022-08-25,C,18
967791,Y,N,2022-08-25,C,19
967792,Y,N,2022-08-25,C,20
967793,Y,N,2022-08-25,C,21
967794,Y,N,2022-08-25,C,22
967795,Y,N,2022-08-25,C,23
967796,Y,N,2022-08-25,C,24
967797,Y,N,2022-08-25,C,25
967798,Y,N,2022-08-25,C,26
967799,Y,N,2022-08-25,C,27
967800,Y,N,2022-08-25,C,28
967801,Y,N,2022-08-25,C,29
967802,Y,N,2022-08-25,C,30
967803,Y,N,2022-08-25,C,31
967804,Y,N,2022-08-25,C,32
967805,Y,N,2022-08-25,C,33
967806,Y,N,2022-08-25,C,34
967807,Y,N,2022-08-25,C,35
967808,Y,N,2022-08-25,C,36
967809,Y,N,2022-08-25,C,37
967810,Y,N,2022-08-25,C,38
967811,Y,N,2022-08-25,C,39
967812,Y,N,2022-08-25,C,40
967813,Y,N,2022-08-25,C,41
967814,Y,N,2022-08-25,C,42
967815,Y,N,2022-08-25,C,43
967816,Y,N,2022-08-25,C,44
967817,Y,N,2022-08-25,C,45
967818,Y,N,2022-08-25,C,46
967819,Y,N,2022-08-25,C,47
967820,Y,N,2022-08-25,C,48
967821,Y,N,2022-08-25,C,49
967822,Y,N,2022-08-25,C,0
967823,Y,N,2022-08-25,C,1
967824,Y,N,2022-08-25,C,2
967825,Y,N,2022-08-25,C,3
967826,Y,N,2022-08-25,C,4
967827,Y,N,2022-08-25,C,5
967828,Y,N,2022-08-25,C,6
967829,Y,N,2022-08-25,C,7
967830,Y,N,2022-08-25,C,8
967831,Y,N,2022-08-25,C,9
967832,Y,N,2022-08-25,C,10
967833,Y,N,2022-08-25,C,11
967834,Y,N,2022-08-25,C,12
967835,Y,N,2022-08-25,C,13
967836,Y,N,2022-08-25,C,14
967837,Y,N,2022-08-25,C,15
967838,Y,N,2022-08-25,C,16
967839,Y,N,2022-08-25,C,17
967840,Y,N,2022-08-25,C,18
967841,Y,N,2022-08-25,C,19
967842,Y,N,2022-08-25,C,20
967843,Y,N,2022-08-25,C,21
967844,Y,N,2022-08-25,C,22
967845,Y,N,2022-08-25,C,23
967846,Y,N,2022-08-25,C,24
967847,Y,N,2022-08-25,C,25
967848,Y,N,2022-08-25,C,26
967849,Y,N,2022-08-25,C,27
967850,Y,N,2022-08-25,C,28
967851,Y,N,2022-08-25,C,29
967852,Y,N,2022-08-25,C,30
967853,Y,N,2022-08-25,C,31
967854,Y,N,2022-08-25,C,32
967855,Y,N,2022-08-25,C,33
967856,Y,N,2022-08-25,C,34
967857,Y,N,2022-08-25,C,35
967858,Y,N,2022-08-25,C,36
967859,Y,N,2022-08-25,C,37
967860,Y,N,2022-08-25,C,38
967861,Y,N,2022-08-25,C,39
967862,Y,N,2022-08-25,C,40
967863,Y,N,2022-08-25,C,41
967864,Y,N,2022-08-25,C,42
967865,Y,N,2022-08-25,C,43
967866,Y,N,2022-08-25,C,44
967867,Y,N,2022-08-25,C,45
967868,Y,N,2022-08-25,C,46
967869,Y,N,2022-08-25,C,47
967870,Y,N,2022-08-25,C,48
967871,Y,N,2022-08-25,C,49
967872,Y,N,2022-08-25,C,0
967873,Y,N,2022-08-25,C,1
967874,Y,N,2022-08-25,C,2
967875,Y,N,2022-08-25,C,3
967876,Y,N,2022-08-25,C,4
967877,Y,N,2022-08-25,C,5
967878,Y,N,2022-08-25,C,6
967879,Y,N,2022-08-25,C,7
967880,Y,N,2022-08-25,C,8
967881,Y,N,2022-08-25,C,9
967882,Y,N,2022-08-25,C,10
967883,Y,N,2022-08-25,C,11
967884,Y,N,2022-08-25,C,12
967885,Y,N,2022-08-25,C,13
967886,Y,N,2022-08-25,C,14
967887,Y,N,2022-08-25,C,15
967888,Y,N,2022-08-25,C,16
967889,Y,N,2022-08-25,C,17
967890,Y,N,2022-08-25,C,18
967891,Y,N,2022-08-25,C,19
967892,Y,N,2022-08-25,C,20
967893,Y,N,2022-08-25,C,21
967894,Y,N,2022-08-25,C,22
967895,Y,N,2022-08-25,C,23
967896,Y,N,2022-08-25,C,24
967897,Y,N,2022-08-25,C,25
967898,Y,N,2022-08-25,C,26
967899,Y,N,2022-08-25,C,27
967900,Y,N,2022-08-25,C,28
967901,Y,N,2022-08-25,C,29
967902,Y,N,2022-08-25,C,30
967903,Y,N,2022-08-25,C,31
967904,Y,N,2022-08-25,C,32
967905,Y,N,2022-08-25,C,33
967906,Y,N,2022-08-25,C,34
967907,Y,N,2022-08-25,C,35
967908,Y,N,2022-08-25,C,36
967909,Y,N,2022-08-25,C,37
967910,Y,N,2022-08-25,C,38
967911,Y,N,2022-08-25,C,39
967912,Y,N,2022-08-25,C,40
967913,Y,N,2022-08-25,C,41
967914,Y,N,2022-08-25,C,42
967915,Y,N,2022-08-25,C,43
967916,Y,N,2022-08-25,C,44
967917,Y,N,2022-08-25,C,45
967918,Y,N,2022-08-25,C,46
967919,Y,N,2022-08-25,C,47
967920,Y,N,2022-08-25,C,48
967921,Y,N,2022-08-25,C,49
967922,Y,N,2022-08-25,C,0
967923,Y,N,2022-08-25,C,1
967924,Y,N,2022-08-25,C,2
967925,Y,N,2022-08-25,C,3
967926,Y,N,2022-08-25,C,4
967927,Y,N,2022-08-25,C,5
967928,Y,N,2022-08-25,C,6
967929,Y,N,2022-08-25,C,7
967930,Y,N,2022-08-25,C,8
967931,Y,N,2022-08-25,C,9
967932,Y,N,2022-08-25,C,10
967933,Y,N,2022-08-25,C,11
967934,Y,N,2022-08-25,C,12
967935,Y,N,2022-08-25,C,13
967936,Y,N,2022-08-25,C,14
967937,Y,N,2022-08-25,C,15
967938,Y,N,2022-08-25,C,16
967939,Y,N,2022-08-25,C,17
967940,Y,N,2022-08-25,C,18
967941,Y,N,2022-08-25,C,19
967942,Y,N,2022-08-25,C,20
967943,Y,N,2022-08-25,C,21
967944,Y,N,2022-08-25,C,22
967945,Y,N,2022-08-25,C,23
967946,Y,N,2022-08-25,C,24
967947,Y,N,2022-08-25,C,25
967948,Y,N,2022-08-25,C,26
967949,Y,N,2022-08-25,C,27
967950,Y,N,2022-08-25,C,28
967951,Y,N,2022-08-25,C,29
967952,Y,N,2022-08-25,C,30
967953,Y,N,2022-08-25,C,31
967954,Y,N,2022-08-25,C,32
967955,Y,N,2022-08-25,C,33
967956,Y,N,2022-08-25,C,34
967957,Y,N,2022-08-25,C,35
967958,Y,N,2022-08-25,C,36
967959,Y,N,2022-08-25,C,37
967960,Y,N,2022-08-25,C,38
967961,Y,N,2022-08-25,C,39
967962,Y,N,2022-08-25,C,40
967963,Y,N,2022-08-25,C,41
967964,Y,N,2022-08-25,C,42
967965,Y,N,2022-08-25,C,43
967966,Y,N,2022-08-25,C,44
967967,Y,N,2022-08-25,C,45
967968,Y,N,2022-08-25,C,46
967969,Y,N,2022-08-25,C,47
967970,Y,N,2022-08-25,C,48
967971,Y,N,2022-08-25,C,49
967972,Y,N,2022-08-25,C,0
967973,Y,N,2022-08-25,C,1
967974,Y,N,2022-08-25,C,2
967975,Y,N,2022-08-25,C,3
967976,Y,N,2022-08-25,C,4
967977,Y,N,2022-08-25,C,5
967978,Y,N,2022-08-25,C,6
967979,Y,N,2022-08-25,C,7
967980,Y,N,2022-08-25,C,8
967981,Y,N,2022-08-25,C,9
967982,Y,N,2022-08-25,C,10
967983,Y,N,2022-08-25,C,11
967984,Y,N,2022-08-25,C,12
967985,Y,N,2022-08-25,C,13
967986,Y,N,2022-08-25,C,14
967987,Y,N,2022-08-25,C,15
967988,Y,N,2022-08-25,C,16
967989,Y,N,2022-08-25,C,17
967990,Y,N,2022-08-25,C,18
967991,Y,N,2022-08-25,C,19
967992,Y,N,2022-08-25,C,20
967993,Y,N,2022-08-25,C,21
967994,Y,N,2022-08-25,C,22
967995,Y,N,2022-08-25,C,23
967996,Y,N,2022-08-25,C,24
967997,Y,N,2022-08-25,C,25
967998,Y,N,2022-08-25,C,26
967999,Y,N,2022-08-25,C,27
968000,Y,N,2022-08-25,C,28
968001,Y,N,2022-08-25,C,29
968002,Y,N,2022-08-25,C,30
968003,Y,N,2022-08-25,C,31
968004,Y,N,2022-08-25,C,32
968005,Y,N,2022-08-25,C,33
968006,Y,N,2022-08-25,C,34
968007,Y,N,2022-08-25,C,35
968008,Y,N,2022-08-25,C,36
968009,Y,N,2022-08-25,C,37
968010,Y,N,2022-08-25,C,38
968011,Y,N,2022-08-25,C,39
968012,Y,N,2022-08-25,C,40
968013,Y,N,2022-08-25,C,41
968014,Y,N,2022-08-25,C,42
968015,Y,N,2022-08-25,C,43
968016,Y,N,2022-08-25,C,44
968017,Y,N,2022-08-25,C,45
968018,Y,N,2022-08-25,C,46
968019,Y,N,2022-08-25,C,47
968020,Y,N,2022-08-25,C,48
968021,Y,N,2022-08-25,C,49
968022,Y,N,2022-08-25,C,0
968023,Y,N,2022-08-25,C,1
968024,Y,N,2022-08-25,C,2
968025,Y,N,2022-08-25,C,3
968026,Y,N,2022-08-25,C,4
968027,Y,N,2022-08-25,C,5
968028,Y,N,2022-08-25,C,6
968029,Y,N,2022-08-25,C,7
968030,Y,N,2022-08-25,C,8
968031,Y,N,2022-08-25,C,9
968032,Y,N,2022-08-25,C,10
968033,Y,N,2022-08-25,C,11
968034,Y,N,2022-08-25,C,12
968035,Y,N,2022-08-25,C,13
968036,Y,N,2022-08-25,C,14
968037,Y,N,2022-08-25,C,15
968038,Y,N,2022-08-25,C,16
968039,Y,N,2022-08-25,C,17
968040,Y,N,2022-08-25,C,18
968041,Y,N,2022-08-25,C,19
968042,Y,N,2022-08-25,C,20
968043,Y,N,2022-08-25,C,21
968044,Y,N,2022-08-25,C,22
968045,Y,N,2022-08-25,C,23
968046,Y,N,2022-08-25,C,24
968047,Y,N,2022-08-25,C,25
968048,Y,N,2022-08-25,C,26
968049,Y,N,2022-08-25,C,27
968050,Y,N,2022-08-25,C,28
968051,Y,N,2022-08-25,C,29
968052,Y,N,2022-08-25,C,30
968053,Y,N,2022-08-25,C,31
968054,Y,N,2022-08-25,C,32
968055,Y,N,2022-08-25,C,33
968056,Y,N,2022-08-25,C,34
968057,Y,N,2022-08-25,C,35
968058,Y,N,2022-08-25,C,36
968059,Y,N,2022-08-25,C,37
968060,Y,N,2022-08-25,C,38
968061,Y,N,2022-08-25,C,39
968062,Y,N,2022-08-25,C,40
968063,Y,N,2022-08-25,C,41
968064,Y,N,2022-08-25,C,42
968065,Y,N,2022-08-25,C,43
968066,Y,N,2022-08-25,C,44
968067,Y,N,2022-08-25,C,45
968068,Y,N,2022-08-25,C,46
968069,Y,N,2022-08-25,C,47
968070,Y,N,2022-08-25,C,48
968071,Y,N,2022-08-25,C,49
968072,Y,N,2022-08-25,C,0
968073,Y,N,2022-08-25,C,1
968074,Y,N,2022-08-25,C,2
968075,Y,N,2022-08-25,C,3
968076,Y,N,2022-08-25,C,4
968077,Y,N,2022-08-25,C,5
968078,Y,N,2022-08-25,C,6
968079,Y,N,2022-08-25,C,7
968080,Y,N,2022-08-25,C,8
968081,Y,N,2022-08-25,C,9
968082,Y,N,2022-08-25,C,10
968083,Y,N,2022-08-25,C,11
968084,Y,N,2022-08-25,C,12
968085,Y,N,2022-08-25,C,13
968086,Y,N,2022-08-25,C,14
968087,Y,N,2022-08-25,C,15
968088,Y,N,2022-08-25,C,16
968089,Y,N,2022-08-25,C,17
968090,Y,N,2022-08-25,C,18
968091,Y,N,2022-08-25,C,19
968092,Y,N,2022-08-25,C,20
968093,Y,N,2022-08-25,C,21
968094,Y,N,2022-08-25,C,22
968095,Y,N,2022-08-25,C,23
968096,Y,N,2022-08-25,C,24
968097,Y,N,2022-08-25,C,25
968098,Y,N,2022-08-25,C,26
968099,Y,N,2022-08-25,C,27
968100,Y,N,2022-08-25,C,28
968101,Y,N,2022-08-25,C,29
968102,Y,N,2022-08-25,C,30
968103,Y,N,2022-08-25,C,31
968104,Y,N,2022-08-25,C,32
968105,Y,N,2022-08-25,C,33
968106,Y,N,2022-08-25,C,34
968107,Y,N,2022-08-25,C,35
968108,Y,N,2022-08-25,C,36
968109,Y,N,2022-08-25,C,37
968110,Y,N,2022-08-25,C,38
968111,Y,N,2022-08-25,C,39
968112,Y,N,2022-08-25,C,40
968113,Y,N,2022-08-25,C,41
968114,Y,N,2022-08-25,C,42
968115,Y,N,2022-08-25,C,43
968116,Y,N,2022-08-25,C,44
968117,Y,N,2022-08-25,C,45
968118,Y,N,2022-08-25,C,46
968119,Y,N,2022-08-25,C,47
968120,Y,N,2022-08-25,C,48
968121,Y,N,2022-08-25,C,49
968122,Y,N,2022-08-25,C,0
968123,Y,N,2022-08-25,C,1
968124,Y,N,2022-08-25,C,2
968125,Y,N,2022-08-25,C,3
968126,Y,N,2022-08-25,C,4
968127,Y,N,2022-08-25,C,5
968128,Y,N,2022-08-25,C,6
968129,Y,N,2022-08-25,C,7
968130,Y,N,2022-08-25,C,8
968131,Y,N,2022-08-25,C,9
968132,Y,N,2022-08-25,C,10
